"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"SVK","Slovak Republic","T","Total","75_79","75 to 79","2043","2043",246700,,
"SVK","Slovak Republic","T","Total","75_79","75 to 79","2044","2044",244029,,
"SVK","Slovak Republic","T","Total","75_79","75 to 79","2045","2045",243724,,
"ESP","Spain","T","Total","75_79","75 to 79","2022","2022",1813121.317573,,
"ESP","Spain","T","Total","75_79","75 to 79","2023","2023",1856419.433066,,
"ESP","Spain","T","Total","75_79","75 to 79","2024","2024",1920489.446544,,
"ESP","Spain","T","Total","75_79","75 to 79","2025","2025",1966791.837814,,
"ESP","Spain","T","Total","75_79","75 to 79","2026","2026",2005554.91389,,
"ESP","Spain","T","Total","75_79","75 to 79","2027","2027",2039223.799636,,
"ESP","Spain","T","Total","75_79","75 to 79","2028","2028",2048328.216615,,
"ESP","Spain","T","Total","75_79","75 to 79","2029","2029",2068266.10662,,
"ESP","Spain","T","Total","75_79","75 to 79","2030","2030",2105604.59021,,
"ESP","Spain","T","Total","75_79","75 to 79","2031","2031",2134389.580314,,
"ESP","Spain","T","Total","75_79","75 to 79","2032","2032",2176719.429999,,
"ESP","Spain","T","Total","75_79","75 to 79","2033","2033",2243294.769772,,
"ESP","Spain","T","Total","75_79","75 to 79","2034","2034",2318141.700227,,
"ESP","Spain","T","Total","75_79","75 to 79","2035","2035",2399304.70545,,
"ESP","Spain","T","Total","75_79","75 to 79","2036","2036",2479057.611702,,
"ESP","Spain","T","Total","75_79","75 to 79","2037","2037",2555471.425476,,
"ESP","Spain","T","Total","75_79","75 to 79","2038","2038",2626375.772896,,
"ESP","Spain","T","Total","75_79","75 to 79","2039","2039",2693684.716907,,
"ESP","Spain","T","Total","75_79","75 to 79","2040","2040",2747716.745556,,
"ESP","Spain","T","Total","75_79","75 to 79","2041","2041",2801025.922821,,
"ESP","Spain","T","Total","75_79","75 to 79","2042","2042",2865839.909447,,
"ESP","Spain","T","Total","75_79","75 to 79","2043","2043",2914235.701741,,
"ESP","Spain","T","Total","75_79","75 to 79","2044","2044",2955348.555377,,
"ESP","Spain","T","Total","75_79","75 to 79","2045","2045",2997505.510531,,
"SWE","Sweden","T","Total","75_79","75 to 79","2022","2022",490230,,
"SWE","Sweden","T","Total","75_79","75 to 79","2023","2023",501440,,
"SWE","Sweden","T","Total","75_79","75 to 79","2024","2024",504178,,
"SWE","Sweden","T","Total","75_79","75 to 79","2025","2025",499393,,
"SWE","Sweden","T","Total","75_79","75 to 79","2026","2026",489683,,
"SWE","Sweden","T","Total","75_79","75 to 79","2027","2027",478990,,
"SWE","Sweden","T","Total","75_79","75 to 79","2028","2028",470380,,
"SWE","Sweden","T","Total","75_79","75 to 79","2029","2029",463336,,
"SWE","Sweden","T","Total","75_79","75 to 79","2030","2030",459685,,
"SWE","Sweden","T","Total","75_79","75 to 79","2031","2031",461436,,
"SWE","Sweden","T","Total","75_79","75 to 79","2032","2032",465279,,
"SWE","Sweden","T","Total","75_79","75 to 79","2033","2033",467791,,
"SWE","Sweden","T","Total","75_79","75 to 79","2034","2034",470745,,
"SWE","Sweden","T","Total","75_79","75 to 79","2035","2035",473790,,
"SWE","Sweden","T","Total","75_79","75 to 79","2036","2036",475588,,
"SWE","Sweden","T","Total","75_79","75 to 79","2037","2037",479050,,
"SWE","Sweden","T","Total","75_79","75 to 79","2038","2038",487280,,
"SWE","Sweden","T","Total","75_79","75 to 79","2039","2039",502139,,
"SWE","Sweden","T","Total","75_79","75 to 79","2040","2040",521077,,
"SWE","Sweden","T","Total","75_79","75 to 79","2041","2041",539689,,
"SWE","Sweden","T","Total","75_79","75 to 79","2042","2042",555445,,
"SWE","Sweden","T","Total","75_79","75 to 79","2043","2043",564086,,
"SWE","Sweden","T","Total","75_79","75 to 79","2044","2044",562096,,
"SWE","Sweden","T","Total","75_79","75 to 79","2045","2045",555171,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2022","2022",349548,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2023","2023",356477,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2024","2024",360488,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2025","2025",363104,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2026","2026",363506,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2027","2027",362861,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2028","2028",363345,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2029","2029",365270,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2030","2030",369442,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2031","2031",376851,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2032","2032",386997,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2033","2033",398383,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2034","2034",411612,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2035","2035",426059,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2036","2036",440892,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2037","2037",456478,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2038","2038",473857,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2039","2039",492347,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2040","2040",508825,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2041","2041",521622,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2042","2042",530069,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2043","2043",533333,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2044","2044",531676,,
"CHE","Switzerland","T","Total","75_79","75 to 79","2045","2045",526827,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2022","2022",1435762,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2023","2023",1511935,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2024","2024",1630023,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2025","2025",1757642,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2026","2026",1839912,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2027","2027",1903120,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2028","2028",1983448,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2029","2029",2072061,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2030","2030",2222390,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2031","2031",2413234,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2032","2032",2514298,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2033","2033",2552868,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2034","2034",2623718,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2035","2035",2693489,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2036","2036",2737685,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2037","2037",2852159,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2038","2038",3025541,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2039","2039",3189790,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2040","2040",3362512,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2041","2041",3492993,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2042","2042",3507733,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2043","2043",3486486,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2044","2044",3489334,,
"TUR","Türkiye","T","Total","75_79","75 to 79","2045","2045",3468743,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2022","2022",2748210,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2023","2023",2876288,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2024","2024",2936192,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2025","2025",2978636,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2026","2026",2993988,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2027","2027",2867096,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2028","2028",2809923,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2029","2029",2792620,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2030","2030",2789298,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2031","2031",2819557,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2032","2032",2876377,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2033","2033",2942072,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2034","2034",3014210,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2035","2035",3101247,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2036","2036",3196486,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2037","2037",3295331,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2038","2038",3388955,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2039","2039",3485770,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2040","2040",3575948,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2041","2041",3634178,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2042","2042",3671252,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2043","2043",3683952,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2044","2044",3682597,,
"GBR","United Kingdom","T","Total","75_79","75 to 79","2045","2045",3657394,,
"USA","United States","T","Total","75_79","75 to 79","2022","2022",11276800,,
"USA","United States","T","Total","75_79","75 to 79","2023","2023",11805733,,
"USA","United States","T","Total","75_79","75 to 79","2024","2024",12394273,,
"USA","United States","T","Total","75_79","75 to 79","2025","2025",13000743,,
"USA","United States","T","Total","75_79","75 to 79","2026","2026",13633392,,
"USA","United States","T","Total","75_79","75 to 79","2027","2027",13683705,,
"USA","United States","T","Total","75_79","75 to 79","2028","2028",13962858,,
